pair,pvalue,cointegrated
"('CTAS', 'WYNN')",0.008620677999767762,True
"('ED', 'IBKR')",0.008621232265259291,True
"('VST', 'MU')",0.008622188302055512,True
"('PAYX', 'SWK')",0.00862463089551468,True
"('ADP', 'LMT')",0.008625041949903777,True
"('PODD', 'TRGP')",0.008625722204627725,True
"('RSG', 'LRCX')",0.008628207535277533,True
"('IDXX', 'KIM')",0.008628591858904936,True
"('ALGN', 'JNJ')",0.008628877796767527,True
"('TTD', 'CINF')",0.008632724931580356,True
"('TDG', 'PTC')",0.008637027383670814,True
"('CTVA', 'MU')",0.008646772571003656,True
"('V', 'LULU')",0.008651308960124874,True
"('DELL', 'UNH')",0.008651648140390418,True
"('TROW', 'LITE')",0.00865517257215194,True
"('GEN', 'DOW')",0.008658579975154517,True
"('CMS', 'DLTR')",0.008660023633050098,True
"('GL', 'OKE')",0.008660265758905784,True
"('CMS', 'BALL')",0.008667648545121826,True
"('EXPE', 'BLK')",0.008669614366217973,True
"('WELL', 'FSLR')",0.008673124706742585,True
"('FDX', 'ORLY')",0.00867861328924329,True
"('PSKY', 'CCI')",0.008679962214284475,True
"('HUM', 'SWK')",0.008681880187901465,True
"('LVS', 'CNP')",0.00868428111562218,True
"('CME', 'PFE')",0.00869724202269173,True
"('DLR', 'CI')",0.008704560371608095,True
"('AMD', 'AOS')",0.008707204499508068,True
"('AXP', 'KIM')",0.008711604685538749,True
"('CAT', 'ODFL')",0.008713220396716986,True
"('TJX', 'BR')",0.008719478103519043,True
"('TPR', 'EVRG')",0.008723078167094141,True
"('IRM', 'CTSH')",0.008724206110092421,True
"('KEYS', 'BALL')",0.008736622115705889,True
"('FRT', 'DOV')",0.008738513610736116,True
"('PODD', 'PSA')",0.00873904693822819,True
"('GD', 'CNC')",0.008751424715404897,True
"('CDNS', 'TTWO')",0.008758674148663412,True
"('PWR', 'EXPD')",0.008759206463673643,True
"('DTE', 'BAX')",0.008761291554004694,True
"('ULTA', 'XEL')",0.008765980735081426,True
"('CVS', 'SRE')",0.008767086090839083,True
"('EMR', 'TSLA')",0.008769186879491282,True
"('VTRS', 'JKHY')",0.008771182051275738,True
"('EBAY', 'SW')",0.00877279734826322,True
"('XYL', 'EFX')",0.008777546190082348,True
"('VTR', 'LHX')",0.008777591529095869,True
"('NTRS', 'DOV')",0.008779900925212943,True
"('CTVA', 'ETN')",0.008789662751189435,True
"('NEE', 'CHRW')",0.00879706232965342,True
"('TMO', 'PM')",0.00879732688044865,True
"('TRGP', 'J')",0.008798169100468163,True
"('ED', 'KO')",0.008798995600097333,True
"('ULTA', 'DUK')",0.00880175818853577,True
"('IQV', 'PM')",0.008804441906416813,True
"('VZ', 'TRV')",0.008809286798955382,True
"('PSX', 'AEE')",0.008818505559056252,True
"('SPG', 'QCOM')",0.008826503176751157,True
"('COR', 'SNPS')",0.008829746329958334,True
"('DECK', 'PANW')",0.008833841581650115,True
"('CHTR', 'FSLR')",0.0088507630618989,True
"('PH', 'CTSH')",0.00885425478988825,True
"('SHW', 'CRM')",0.008857002452103734,True
"('ACGL', 'GLW')",0.008863329279814168,True
"('DTE', 'MGM')",0.008865186857165919,True
"('GEN', 'SW')",0.008869617603460084,True
"('MDT', 'MGM')",0.008871983550942531,True
"('EME', 'APP')",0.008874690700899567,True
"('BBY', 'EBAY')",0.008875635680097603,True
"('CAT', 'PAYX')",0.008876321039322739,True
"('CHRW', 'FE')",0.008876431117133638,True
"('PCAR', 'HSIC')",0.008878478267994042,True
"('ULTA', 'ED')",0.008884600472193046,True
"('EIX', 'BAX')",0.008894191842649217,True
"('D', 'WEC')",0.008896830823125848,True
"('EVRG', 'FOXA')",0.00889860177677541,True
"('ISRG', 'SO')",0.008903116320348873,True
"('EXPD', 'TTWO')",0.008903833381916353,True
"('EL', 'GE')",0.008907845243813498,True
"('RF', 'DOV')",0.008925037398807666,True
"('IRM', 'CRH')",0.00892694309521544,True
"('DHI', 'MPWR')",0.00893037876969834,True
"('GLW', 'FE')",0.008934581667799717,True
"('TPR', 'EBAY')",0.008936209708338307,True
"('SMCI', 'PSKY')",0.008936722426058764,True
"('A', 'VICI')",0.008940485502478269,True
"('ULTA', 'NEM')",0.008945742427404509,True
"('CTAS', 'CRWD')",0.008947486632524513,True
"('SBAC', 'TTD')",0.00895325611644216,True
"('CCI', 'TTD')",0.008966961467611993,True
"('HIG', 'KR')",0.008967502286160096,True
"('EQIX', 'LYV')",0.008976495971967207,True
"('CBOE', 'AEE')",0.008980733667921632,True
"('ESS', 'HOOD')",0.008986559586343213,True
"('AKAM', 'VRT')",0.00899672861946045,True
"('LVS', 'MRK')",0.008997474031154777,True
"('WBD', 'ADBE')",0.009007895228300667,True
"('TEL', 'HON')",0.009009452971073667,True
"('SJM', 'PSA')",0.009016493869531687,True
"('TSCO', 'CI')",0.00903050872695881,True
"('A', 'SW')",0.00903233216620081,True
"('NFLX', 'WYNN')",0.009038468287578188,True
"('MOS', 'GE')",0.009060152136953385,True
"('FTNT', 'BAX')",0.009065747046489521,True
"('GLW', 'PYPL')",0.009067591924244237,True
"('TXN', 'PFE')",0.009079956908530189,True
"('PNC', 'VTR')",0.009086847216804302,True
"('MGM', 'AES')",0.009089792280012176,True
"('SYY', 'MMM')",0.009090945037109223,True
"('MRK', 'KR')",0.00909436179285312,True
"('EXPD', 'AME')",0.00910441964700351,True
"('NWSA', 'MU')",0.009105691210977485,True
"('T', 'DIS')",0.009106124512877624,True
"('UNP', 'ITW')",0.009121317501964316,True
"('LHX', 'DOW')",0.009124546687049834,True
"('WBD', 'TTD')",0.009129553728706578,True
"('AMAT', 'COR')",0.009134340840254697,True
"('PSA', 'DOW')",0.009138770575652705,True
"('UDR', 'DOC')",0.009145500949899512,True
"('WBD', 'CCI')",0.009148404696531342,True
"('AWK', 'CNP')",0.009157081838162709,True
"('UNP', 'MCO')",0.009161489554731056,True
"('EQIX', 'AMAT')",0.009163432765614841,True
"('CNC', 'WRB')",0.009164775053801638,True
"('IQV', 'SYF')",0.00917424737288301,True
"('CCI', 'CMS')",0.009175566073816801,True
"('UPS', 'FE')",0.009200883395503453,True
"('VST', 'ARES')",0.009204297344184608,True
"('LIN', 'WYNN')",0.00920459018781832,True
"('PFE', 'FSLR')",0.009210584499630877,True
"('VICI', 'WAT')",0.00921463624197203,True
"('EMR', 'MAR')",0.009216651936952414,True
"('TPR', 'KEYS')",0.009220032904326547,True
"('GRMN', 'WYNN')",0.009221486484722286,True
"('ECHO', 'FOXA')",0.009227199494069417,True
"('CB', 'FDS')",0.009235319436971666,True
"('STLD', 'HBAN')",0.009235353420856941,True
"('AMZN', 'FOXA')",0.009238626175900924,True
"('CVS', 'MTB')",0.009244571163080365,True
"('BEN', 'FIS')",0.00924873757065525,True
"('DASH', 'WYNN')",0.009251405401252792,True
"('WEC', 'DG')",0.009255033212695052,True
"('TROW', 'IEX')",0.009263585827215181,True
"('PPG', 'DRI')",0.009265746879948958,True
"('GEN', 'CNC')",0.009267171109797898,True
"('ROK', 'EQR')",0.009274524144966378,True
"('APO', 'CI')",0.009275639640309863,True
"('TRGP', 'CI')",0.009283356718369998,True
"('NRG', 'CNC')",0.009284948804036124,True
"('FAST', 'COR')",0.009287527400069058,True
"('EIX', 'KO')",0.009290368811524561,True
"('A', 'SWKS')",0.009302061382589702,True
"('SBAC', 'IFF')",0.009305699193601611,True
"('ACGL', 'INCY')",0.009308761685167569,True
"('WY', 'JNJ')",0.009309047668257906,True
"('AMZN', 'BRK-B')",0.009310963247011481,True
"('WBD', 'IEX')",0.009312489549298135,True
"('BIIB', 'PFE')",0.009313362169661832,True
"('CAH', 'FOXA')",0.009319740930215415,True
"('GM', 'PM')",0.009338932429397739,True
"('SMCI', 'VRSK')",0.00934718405971832,True
"('DECK', 'ROP')",0.009347571335589805,True
"('PNW', 'KR')",0.009347699211830186,True
"('CTSH', 'CI')",0.009353860348258835,True
"('VICI', 'DOV')",0.0093568631413188,True
"('HST', 'KIM')",0.009368752769711722,True
"('AMCR', 'TTD')",0.009374378511617428,True
"('AMCR', 'GOOGL')",0.009388438149967966,True
"('TXN', 'PSA')",0.009390589000832969,True
"('PRU', 'CTSH')",0.009391602041923899,True
"('IBM', 'NTAP')",0.00939608998937395,True
"('AES', 'DOW')",0.009400882936476205,True
"('EW', 'PNW')",0.009401495956996853,True
"('FAST', 'LIN')",0.009403066875841627,True
"('ITW', 'FISV')",0.00940456810989178,True
"('AJG', 'ZBRA')",0.009406065119881088,True
"('LLY', 'PYPL')",0.00940961874382949,True
"('FCX', 'DOV')",0.009410427572883275,True
"('IQV', 'CMI')",0.009421803278060843,True
"('MAS', 'HII')",0.009427032527132163,True
"('PWR', 'DVA')",0.009428064751421324,True
"('WELL', 'FICO')",0.009448140459751906,True
"('PSX', 'MAR')",0.009452938949969366,True
"('CHRW', 'SNPS')",0.009454506583455792,True
"('FDS', 'HLT')",0.009455129363854717,True
"('CPT', 'LITE')",0.009457342132633417,True
"('GEHC', 'OMC')",0.009481290216141566,True
"('TMO', 'TSCO')",0.009482612574804941,True
"('COR', 'NTAP')",0.009482655050614248,True
"('DPZ', 'EMR')",0.009485661239526424,True
"('APO', 'WMB')",0.009487047054474609,True
"('CTVA', 'PLTR')",0.009494025714094738,True
"('EQIX', 'BLDR')",0.009501102232142991,True
"('DIS', 'DUK')",0.009501360498769292,True
"('SWKS', 'CMS')",0.00951332810301166,True
"('ULTA', 'AES')",0.009515151033249628,True
"('FLEX', 'DDOG')",0.009517099768769615,True
"('EIX', 'COO')",0.009533857482744946,True
"('TDG', 'JPM')",0.009536483491496602,True
"('PCG', 'DVA')",0.009538129906810756,True
"('ERIE', 'FOXA')",0.009538300450571576,True
"('VTRS', 'MS')",0.009553728990847474,True
"('HII', 'NTAP')",0.009555328572271007,True
"('HSY', 'CNC')",0.009555745322119462,True
"('ABT', 'SRE')",0.009561922312604866,True
"('ACGL', 'DOW')",0.009576314519425323,True
"('MTB', 'HBAN')",0.009578178075926628,True
"('DPZ', 'MAR')",0.009591935636525793,True
"('CTAS', 'CRM')",0.009595289536971656,True
"('EME', 'CMCSA')",0.009601281118598478,True
"('MRVL', 'AVB')",0.009614270891981443,True
"('A', 'DOV')",0.009614643336667785,True
"('VTR', 'BALL')",0.009615452941778171,True
"('BRO', 'AES')",0.009616880330825396,True
"('ERIE', 'REGN')",0.00961787539743131,True
"('VEEV', 'SRE')",0.009619737825664821,True
"('BRO', 'FOXA')",0.009623424402500393,True
"('GPC', 'AEE')",0.009635405315647655,True
"('COR', 'WYNN')",0.009636147991473278,True
"('SNPS', 'GPC')",0.009638679764112819,True
"('CHTR', 'LMT')",0.009650336796740634,True
"('VRSK', 'EQT')",0.00965207218692391,True
"('NEE', 'FANG')",0.009662552544742888,True
"('MSI', 'SYK')",0.009665567383491702,True
"('REG', 'CI')",0.009676574198293732,True
"('IVZ', 'MS')",0.009678244954795193,True
"('SYF', 'KIM')",0.009682877659508001,True
"('DE', 'NUE')",0.009686472185604563,True
"('APH', 'KMI')",0.009691240715354555,True
"('PSX', 'AVY')",0.009700179634601458,True
"('HSY', 'J')",0.009704045166550278,True
"('DG', 'CMS')",0.00970998449596406,True
"('INTC', 'PFE')",0.009714586423422903,True
"('HSY', 'TXT')",0.009721597948767336,True
"('HUM', 'DE')",0.009732010915578671,True
"('NEE', 'BAX')",0.009733908976760346,True
"('EQIX', 'AAPL')",0.00973899739130476,True
"('FRT', 'DHR')",0.009741962837361624,True
"('SNPS', 'FSLR')",0.009748060792075765,True
"('COHR', 'BALL')",0.00975164913245486,True
"('VRTX', 'FAST')",0.009755362906828996,True
"('ADM', 'TRMB')",0.009755720181536406,True
"('ES', 'FOXA')",0.009759157243322781,True
"('ADBE', 'CHRW')",0.009761466445485695,True
"('CAH', 'GE')",0.009762413805010011,True
"('ES', 'FSLR')",0.00977329391655728,True
"('V', 'PHM')",0.00977524957715943,True
"('PODD', 'GEHC')",0.009784190396161706,True
"('INTC', 'AOS')",0.009786895602175138,True
"('EXPE', 'MPWR')",0.009796140504683281,True
"('DD', 'JNJ')",0.009797628379908807,True
"('HAL', 'MRK')",0.009797738814490888,True
"('DLTR', 'PSA')",0.009803701837840066,True
"('NDSN', 'AAPL')",0.009807449580878879,True
"('ADM', 'IBKR')",0.009810138627480702,True
"('WDAY', 'HWM')",0.009812639130678574,True
"('VRTX', 'WELL')",0.009815083618388289,True
"('PFE', 'GPC')",0.009816542697569937,True
"('NOW', 'FAST')",0.009818956073651745,True
"('CVS', 'PFG')",0.009820221761915047,True
"('CVNA', 'CTSH')",0.009826733456139373,True
"('AMT', 'WTW')",0.009828426623563133,True
"('IBM', 'PH')",0.009836738843048698,True
"('CDNS', 'BMY')",0.009840630802757303,True
"('FRT', 'MTB')",0.009847032201529764,True
"('CMI', 'VTRS')",0.009857014371217622,True
"('BAC', 'JKHY')",0.009859523378573027,True
"('WELL', 'KLAC')",0.009862000018733818,True
"('PSKY', 'MTD')",0.009868835084532705,True
"('SYY', 'SBAC')",0.009869126299983039,True
"('WDAY', 'MAR')",0.009875366783481236,True
"('LIN', 'TTWO')",0.009879210015168558,True
"('GEN', 'HIG')",0.009890409973384577,True
"('KHC', 'VEEV')",0.009894517089664285,True
"('TDG', 'RSG')",0.009905662233289871,True
"('PSKY', 'SRE')",0.009921312165881034,True
"('NWS', 'ZTS')",0.009928941515247522,True
"('TROW', 'CNP')",0.00992909359089002,True
"('BA', 'DOV')",0.009940321246808125,True
"('CMCSA', 'LMT')",0.009947335447569644,True
"('DXCM', 'DGX')",0.009949320211954582,True
"('BBY', 'DOV')",0.009950043568178808,True
"('SW', 'MS')",0.009953953681688603,True
"('TJX', 'MA')",0.009959181541653279,True
"('WELL', 'CEG')",0.009960193359813354,True
"('C', 'CVS')",0.009960662458931843,True
"('MMM', 'PM')",0.009977485209107205,True
"('BNY', 'KMI')",0.009980360295288938,True
"('WDC', 'GD')",0.009984079914855365,True
"('DELL', 'FSLR')",0.009985804127741362,True
"('AMCR', 'GOOG')",0.009999031101310793,True
"('HIG', 'HST')",0.00999913469685596,True
"('MTD', 'TSCO')",0.010005875507201752,True
"('ADP', 'J')",0.010009077674005456,True
"('DECK', 'PFE')",0.010014288139537907,True
"('SPG', 'COF')",0.010020815811769232,True
"('CMS', 'DOW')",0.010026027991941869,True
"('XEL', 'J')",0.010027611945851472,True
"('DECK', 'PHM')",0.010040103451483656,True
"('COP', 'FSLR')",0.010044125095881354,True
"('DIS', 'AAPL')",0.01004684769500662,True
"('GLW', 'TMO')",0.010052541563584125,True
"('CHRW', 'TSCO')",0.01006276561114512,True
"('NVDA', 'FDX')",0.010064321599333095,True
"('LLY', 'EL')",0.010070878039844567,True
"('PCAR', 'LRCX')",0.010073266626647042,True
"('TMO', 'CINF')",0.010077309040025526,True
"('BR', 'INTU')",0.010080697751669237,True
"('CPRT', 'BSX')",0.010082832651789737,True
"('EL', 'APP')",0.010085154787425391,True
"('TSN', 'DOV')",0.010100665428597487,True
"('AIG', 'NUE')",0.010102303553077273,True
"('STX', 'HIG')",0.010115842115168172,True
"('CDNS', 'ANET')",0.010120216270054959,True
"('FICO', 'HLT')",0.010120535385823208,True
"('AWK', 'FSLR')",0.010124170166308023,True
"('DVA', 'SWK')",0.010126132631128883,True
"('MSI', 'BSX')",0.01012649062256614,True
"('F', 'ROK')",0.010129815588951527,True
"('VTRS', 'TRMB')",0.010132678814947242,True
"('HAL', 'DD')",0.01013658524608238,True
"('NOW', 'EXPD')",0.010140015114831638,True
"('COST', 'UNH')",0.010140212143549782,True
"('CDNS', 'MSFT')",0.010144285152260844,True
"('HSY', 'AEE')",0.010148195511215971,True
"('TRMB', 'DOW')",0.010153232692986344,True
"('RL', 'XOM')",0.010155254686710713,True
"('FCX', 'NSC')",0.010155446483689257,True
"('META', 'FOXA')",0.010156680596470643,True
"('EMR', 'VEEV')",0.010157020642095402,True
"('DASH', 'UNH')",0.01016330423408046,True
"('IFF', 'DOW')",0.010179650154080053,True
"('EQIX', 'WBD')",0.010190487029463928,True
"('KLAC', 'DDOG')",0.010197617330984133,True
"('HSY', 'ED')",0.010197666511846493,True
"('FFIV', 'NTAP')",0.010206775316997978,True
"('FDS', 'CDW')",0.010209304922617892,True
"('CMCSA', 'EQT')",0.010213404200494571,True
"('WBD', 'AWK')",0.010219896473447123,True
"('FANG', 'CNC')",0.01022026535710113,True
"('NWS', 'WELL')",0.01022070504196207,True
"('NVDA', 'CINF')",0.01022399998819096,True
"('PYPL', 'INCY')",0.010227204178861667,True
"('ETN', 'PH')",0.010244502412693183,True
"('HII', 'HLT')",0.010244511959768863,True
"('EW', 'YUM')",0.01024495820211967,True
"('AMZN', 'EXPD')",0.010250979244845096,True
"('TXT', 'WYNN')",0.010251277751734629,True
"('ARE', 'PM')",0.010253301769369737,True
"('FRT', 'WAT')",0.010254275369406738,True
"('PNC', 'SW')",0.010254743910794478,True
"('BSX', 'TTWO')",0.0102568895184577,True
"('MRK', 'ED')",0.010258094806985307,True
"('BA', 'ADSK')",0.010268214329485669,True
"('COST', 'AEE')",0.010273525702167385,True
"('UAL', 'TECH')",0.010274493034981373,True
"('MSI', 'EBAY')",0.010282557912629373,True
"('BG', 'ED')",0.010282625372306278,True
"('EXPE', 'ITW')",0.010286311764428777,True
"('SWKS', 'EG')",0.010290215394381304,True
"('LVS', 'KO')",0.010290420719605922,True
"('AES', 'TGT')",0.010290698513411488,True
"('TRMB', 'JNJ')",0.010295172732967602,True
"('WBD', 'TGT')",0.010301906998495572,True
"('ZBRA', 'MAA')",0.010304275437924459,True
"('ANET', 'REGN')",0.010307517838448401,True
"('HUM', 'WY')",0.010312075529279536,True
"('HUBB', 'CPAY')",0.010312313637013128,True
"('COHR', 'JNJ')",0.01031296408922749,True
"('LVS', 'AEP')",0.010313543748667883,True
"('MAA', 'GPC')",0.010315827222834657,True
"('APTV', 'AAPL')",0.010330933406686584,True
"('CHRW', 'AES')",0.01033127129458778,True
"('SNPS', 'AEE')",0.010336258695393567,True
"('HII', 'NFLX')",0.01033826153690199,True
"('DTE', 'HON')",0.010346406658169025,True
"('CFG', 'EBAY')",0.010350559389822782,True
"('CME', 'FSLR')",0.010355536097436302,True
"('LH', 'JBHT')",0.010355800063729007,True
"('FDS', 'ROST')",0.010357940213973717,True
"('IQV', 'DOW')",0.010358509731778738,True
"('ADBE', 'CTVA')",0.010361394381682616,True
"('VRTX', 'TTWO')",0.01036170710960397,True
"('LHX', 'CRL')",0.010363042201222757,True
"('RVTY', 'CTVA')",0.010363962741520766,True
"('CMI', 'JNJ')",0.01036498918366963,True
"('PANW', 'GWW')",0.010371954700742153,True
"('ULTA', 'AON')",0.010378128465749639,True
"('RTX', 'COP')",0.0103800655841289,True
"('TDG', 'NTAP')",0.010380115383064308,True
"('XYL', 'DRI')",0.010381854375675218,True
"('WDC', 'FOXA')",0.010382158288627595,True
"('PSKY', 'BRO')",0.010384427446550114,True
"('COR', 'DDOG')",0.01040312809285898,True
"('DPZ', 'ADSK')",0.010404994422589135,True
"('MDT', 'EIX')",0.01041020686445236,True
"('SHW', 'CRH')",0.010410585984708667,True
"('V', 'CTVA')",0.010411119632817717,True
"('AMD', 'BSX')",0.01041979812046119,True
"('WSM', 'MU')",0.01042002227145752,True
"('XEL', 'DIS')",0.010425090932772675,True
"('WELL', 'MU')",0.010436320138929362,True
"('SWKS', 'PM')",0.010441081345190858,True
"('WELL', 'DECK')",0.010442831944591816,True
"('VRSK', 'FOXA')",0.010443951537091751,True
"('EW', 'FSLR')",0.010444997002154233,True
"('MO', 'LVS')",0.010446646032609827,True
"('PLD', 'BAX')",0.010447969543992556,True
"('HAL', 'EOG')",0.010448573079371469,True
"('BKNG', 'WYNN')",0.010455304787413187,True
"('MSI', 'CVX')",0.010461342932545354,True
"('DE', 'DOW')",0.010464392591629406,True
"('CSCO', 'KHC')",0.010467900371481318,True
"('MSI', 'XOM')",0.01047251375759239,True
"('XEL', 'IFF')",0.01047572510318976,True
"('WBD', 'SMCI')",0.01047849453631853,True
"('UAL', 'EBAY')",0.010480744206395151,True
"('WSM', 'FSLR')",0.010483013395197069,True
"('ROST', 'NUE')",0.010486951948521917,True
"('INTC', 'CRWD')",0.010488727834419544,True
"('DLR', 'L')",0.010488808347509057,True
"('UBER', 'AVGO')",0.010493466606387222,True
"('WMB', 'AEE')",0.010494370219198773,True
"('EQT', 'STE')",0.01049442665177812,True
"('FOXA', 'AAPL')",0.01049673298733761,True
"('EQIX', 'COR')",0.01050292790999578,True
"('HUBB', 'AAPL')",0.010509100921463654,True
"('MPC', 'HSIC')",0.010511354874942813,True
"('WDAY', 'JPM')",0.010513024231083494,True
"('HSIC', 'PFE')",0.01051984494712418,True
"('NVDA', 'META')",0.01052614438943355,True
"('NSC', 'COHR')",0.010545251733421574,True
"('TROW', 'EG')",0.010558976530798498,True
"('STZ', 'ETR')",0.010569153058124343,True
"('HUM', 'HON')",0.010573661980966046,True
"('AMP', 'JBHT')",0.010575417692902147,True
"('C', 'DOV')",0.010575747678999842,True
"('AMZN', 'HOOD')",0.010582425797770884,True
"('AMP', 'SWK')",0.01058359826912542,True
"('GE', 'LRCX')",0.01058910548530857,True
"('INTU', 'UNH')",0.010593754044868783,True
"('CCI', 'CINF')",0.010593933303322891,True
"('SWKS', 'LMT')",0.010598073394242806,True
"('NWS', 'TT')",0.01060338128539039,True
"('ECL', 'DHI')",0.010610076195451453,True
"('DECK', 'DASH')",0.010610838702303595,True
"('WDAY', 'WYNN')",0.010612966635661556,True
"('EBAY', 'JNJ')",0.010615991809199877,True
"('TECH', 'MRK')",0.010624294827685227,True
"('NWSA', 'NTAP')",0.010624589133577805,True
"('CHRW', 'TRGP')",0.010628055298190853,True
"('DLR', 'AFL')",0.010636237571010313,True
"('ARE', 'DOV')",0.010650545415634823,True
"('NOW', 'IR')",0.01065565286290476,True
"('ADSK', 'CTSH')",0.010655729141755351,True
"('MAS', 'WAB')",0.010656591868467192,True
"('EVRG', 'BAX')",0.01065718941610232,True
"('BF-B', 'JNJ')",0.010679622326507316,True
"('STZ', 'INVH')",0.010688603581527623,True
"('CTVA', 'FE')",0.010689722948103872,True
"('IRM', 'BR')",0.010691169570412374,True
"('EG', 'AZO')",0.010695615467032746,True
"('XYZ', 'PM')",0.010699957061392129,True
"('DG', 'JBL')",0.010707586542988165,True
